Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Market,Mapping_Result
K0000202,멀티 스틱,C000093,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 스틱
K0000203,멀티,C000093,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 스틱
K0000204,스틱,C000093,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 스틱
K0000205,멀티 펜슬/오토펜슬,C000095,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 펜슬/오토펜슬
K0000206,멀티 펜슬,C000095,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 펜슬/오토펜슬
K0000207,오토펜슬,C000095,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 펜슬/오토펜슬
K0000208,멀티,C000095,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 펜슬/오토펜슬
K0000209,펜슬/오토펜슬,C000095,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티 펜슬/오토펜슬
K0000210,멀티메이크업세트,C000096,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 멀티메이크업세트
K0000211,메이크업 멀티 밤,C000097,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 메이크업 멀티 밤
K0000212,메이크업,C000097,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 메이크업 멀티 밤
K0000213,멀티,C000097,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 메이크업 멀티 밤
K0000214,메이크업 팔레트,C000098,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 메이크업 팔레트
K0000215,메이크업,C000098,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 메이크업 팔레트
K0000216,팔레트,C000098,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 멀티메이크업 > 메이크업 팔레트
K0000217,바디 메이크업 세트,C000099,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 메이크업 세트
K0000218,바디,C000099,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 메이크업 세트
K0000219,메이크업,C000099,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 메이크업 세트
K0000220,세트,C000099,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 메이크업 세트
K0000221,바디 스킨 메이크업,C000101,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 스킨 메이크업
K0000222,바디,C000101,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 스킨 메이크업
K0000223,스킨,C000101,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 스킨 메이크업
K0000224,메이크업,C000101,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 바디 스킨 메이크업
K0000225,타투/헤나용품,C000102,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 타투/헤나용품
K0000226,타투,C000102,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 타투/헤나용품
K0000227,헤나용품,C000102,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 바디메이크업 > 타투/헤나용품
K0000228,BB크림,C000103,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > BB크림
K0000229,CC크림,C000105,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > CC크림
K0000230,메이크업베이스,C000106,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 메이크업베이스
K0000231,메이크업픽서,C000107,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 메이크업픽서
K0000232,베이스메이크업 세트,C000108,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 베이스메이크업 세트
K0000233,베이스메이크업,C000108,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 베이스메이크업 세트
K0000234,세트,C000108,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 베이스메이크업 세트
K0000235,듀얼 컨실러,C000109,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 듀얼 컨실러
K0000236,듀얼,C000109,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 듀얼 컨실러
K0000237,컨실러,C000109,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 듀얼 컨실러
K0000238,리퀴드 컨실러,C000111,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 리퀴드 컨실러
K0000239,리퀴드,C000111,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 리퀴드 컨실러
K0000240,컨실러,C000111,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 리퀴드 컨실러
K0000241,스틱 컨실러,C000112,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 스틱 컨실러
K0000242,스틱,C000112,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 스틱 컨실러
K0000243,컨실러,C000112,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 스틱 컨실러
K0000244,튜브/크림 컨실러,C000113,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 튜브/크림 컨실러
K0000245,튜브,C000113,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 튜브/크림 컨실러
K0000246,크림 컨실러,C000113,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 튜브/크림 컨실러
K0000247,튜브/크림,C000113,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 튜브/크림 컨실러
K0000248,컨실러,C000113,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 튜브/크림 컨실러
K0000249,팔레트 컨실러,C000114,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 팔레트 컨실러
K0000250,팔레트,C000114,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 팔레트 컨실러
K0000251,컨실러,C000114,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 컨실러 > 팔레트 컨실러
K0000252,트윈케익,C000115,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 트윈케익
K0000253,루스파우더,C000116,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파우더 > 루스파우더
K0000254,팩트파우더,C000118,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파우더 > 팩트파우더
K0000255,리퀴드 파운데이션,C000119,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 리퀴드 파운데이션
K0000256,리퀴드,C000119,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 리퀴드 파운데이션
K0000257,파운데이션,C000119,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 리퀴드 파운데이션
K0000258,스틱 파운데이션,C000121,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 스틱 파운데이션
K0000259,스틱,C000121,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 스틱 파운데이션
K0000260,파운데이션,C000121,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 스틱 파운데이션
K0000261,쿠션 파운데이션,C000122,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 쿠션 파운데이션
K0000262,쿠션,C000122,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 쿠션 파운데이션
K0000263,파운데이션,C000122,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 쿠션 파운데이션
K0000264,크림 파운데이션,C000123,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 크림 파운데이션
K0000265,크림,C000123,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 크림 파운데이션
K0000266,파운데이션,C000123,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 크림 파운데이션
K0000267,파운데이션 밤/팩트,C000124,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 파운데이션 밤/팩트
K0000268,파운데이션 밤,C000124,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 파운데이션 밤/팩트
K0000269,팩트,C000124,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 파운데이션 밤/팩트
K0000270,파운데이션,C000124,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 파운데이션 밤/팩트
K0000271,밤/팩트,C000124,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 파운데이션 > 파운데이션 밤/팩트
K0000272,프라이머,C000125,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 베이스메이크업 > 프라이머
K0000273,듀얼 마스카라,C000126,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 듀얼 마스카라
K0000274,듀얼,C000126,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 듀얼 마스카라
K0000275,마스카라,C000126,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 듀얼 마스카라
K0000276,마스카라,C000129,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 마스카라
K0000277,마스카라 베이스,C000130,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 마스카라 베이스
K0000278,마스카라,C000130,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 마스카라 베이스
K0000279,베이스,C000130,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 마스카라 베이스
K0000280,마스카라 탑,C000131,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 마스카라 탑
K0000281,마스카라,C000131,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 마스카라 탑
K0000282,속눈썹/눈썹 영양제,C000132,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 속눈썹/눈썹 영양제
K0000283,속눈썹,C000132,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 속눈썹/눈썹 영양제
K0000284,눈썹 영양제,C000132,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 속눈썹/눈썹 영양제
K0000285,속눈썹/눈썹,C000132,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 속눈썹/눈썹 영양제
K0000286,영양제,C000132,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 마스카라 > 속눈썹/눈썹 영양제
K0000287,리퀴드/펜 라이너,C000133,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 리퀴드/펜 라이너
K0000288,리퀴드,C000133,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 리퀴드/펜 라이너
K0000289,펜 라이너,C000133,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 리퀴드/펜 라이너
K0000290,리퀴드/펜,C000133,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 리퀴드/펜 라이너
K0000291,라이너,C000133,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 리퀴드/펜 라이너
K0000292,오토펜슬 라이너,C000135,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 오토펜슬 라이너
K0000293,오토펜슬,C000135,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 오토펜슬 라이너
K0000294,라이너,C000135,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 오토펜슬 라이너
K0000295,젤/크림 라이너,C000136,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 젤/크림 라이너
K0000296,크림 라이너,C000136,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 젤/크림 라이너
K0000297,젤/크림,C000136,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 젤/크림 라이너
K0000298,라이너,C000136,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 젤/크림 라이너
K0000299,펜슬 라이너,C000137,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 펜슬 라이너
K0000300,펜슬,C000137,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 펜슬 라이너
K0000301,라이너,C000137,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이라이너 > 펜슬 라이너
K0000302,아이메이크업세트,C000138,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이메이크업세트
K0000303,아이브로우 섀도,C000139,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 섀도
K0000304,아이브로우,C000139,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 섀도
K0000305,섀도,C000139,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 섀도
K0000306,아이브로우 오토펜슬,C000141,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 오토펜슬
K0000307,아이브로우,C000141,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 오토펜슬
K0000308,오토펜슬,C000141,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 오토펜슬
K0000309,아이브로우 카라,C000142,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 카라
K0000310,아이브로우,C000142,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 카라
K0000311,카라,C000142,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 카라
K0000312,아이브로우 틴트,C000143,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 틴트
K0000313,아이브로우,C000143,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 틴트
K0000314,틴트,C000143,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 틴트
K0000315,아이브로우 펜슬,C000144,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 펜슬
K0000316,아이브로우,C000144,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 펜슬
K0000317,펜슬,C000144,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이브로우 > 아이브로우 펜슬
K0000318,리퀴드 아이섀도,C000145,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 리퀴드 아이섀도
K0000319,리퀴드,C000145,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 리퀴드 아이섀도
K0000320,아이섀도,C000145,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 리퀴드 아이섀도
K0000321,스틱/펜슬 아이섀도,C000147,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 스틱/펜슬 아이섀도
K0000322,스틱,C000147,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 스틱/펜슬 아이섀도
K0000323,펜슬 아이섀도,C000147,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 스틱/펜슬 아이섀도
K0000324,스틱/펜슬,C000147,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 스틱/펜슬 아이섀도
K0000325,아이섀도,C000147,MO(형태소분리),3,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 스틱/펜슬 아이섀도
K0000326,크림/젤리/쿠션 아이섀도,C000148,EX(완전일치),1,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 크림/젤리/쿠션 아이섀도
K0000327,크림,C000148,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 크림/젤리/쿠션 아이섀도
K0000328,젤리,C000148,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 크림/젤리/쿠션 아이섀도
K0000329,쿠션 아이섀도,C000148,SY(유의어분리),2,쿠팡,뷰티 > 메이크업 > 아이메이크업 > 아이섀도 > 크림/젤리/쿠션 아이섀도
