Market,Cat_ID,Cat_Name,Parent_ID,Level,Full_Path
쿠팡,C001092,얼룩/찌든때 제거제,C001085,4,생활용품 > 세제 > 세탁세제 > 얼룩/찌든때 제거제
쿠팡,C001093,운동화크리너/세제,C001085,4,생활용품 > 세제 > 세탁세제 > 운동화크리너/세제
쿠팡,C001095,울세제/홈드라이,C001085,4,생활용품 > 세제 > 세탁세제 > 울세제/홈드라이
쿠팡,C001094,울세제,C001095,5,생활용품 > 세제 > 세탁세제 > 울세제/홈드라이 > 울세제
쿠팡,C001096,홈드라이세제,C001095,5,생활용품 > 세제 > 세탁세제 > 울세제/홈드라이 > 홈드라이세제
쿠팡,C001098,일반/겸용세제,C001085,4,생활용품 > 세제 > 세탁세제 > 일반/겸용세제
쿠팡,C001097,분말세제,C001098,5,생활용품 > 세제 > 세탁세제 > 일반/겸용세제 > 분말세제
쿠팡,C001099,액상세제,C001098,5,생활용품 > 세제 > 세탁세제 > 일반/겸용세제 > 액상세제
쿠팡,C001101,캡슐/시트세제,C001085,4,생활용품 > 세제 > 세탁세제 > 캡슐/시트세제
쿠팡,C001100,시트세제,C001101,5,생활용품 > 세제 > 세탁세제 > 캡슐/시트세제 > 시트세제
쿠팡,C001102,캡슐세제,C001101,5,생활용품 > 세제 > 세탁세제 > 캡슐/시트세제 > 캡슐세제
쿠팡,C001104,표백제,C001085,4,생활용품 > 세제 > 세탁세제 > 표백제
쿠팡,C001103,분말형,C001104,5,생활용품 > 세제 > 세탁세제 > 표백제 > 분말형
쿠팡,C001105,액상형,C001104,5,생활용품 > 세제 > 세탁세제 > 표백제 > 액상형
쿠팡,C001106,젤형,C001104,5,생활용품 > 세제 > 세탁세제 > 표백제 > 젤형
쿠팡,C001107,향기지속제,C001085,4,생활용품 > 세제 > 세탁세제 > 향기지속제
쿠팡,C001109,주방세제,C001080,3,생활용품 > 세제 > 주방세제
쿠팡,C001108,식기세척기용세제,C001109,4,생활용품 > 세제 > 주방세제 > 식기세척기용세제
쿠팡,C001110,야채/과일세정제,C001109,4,생활용품 > 세제 > 주방세제 > 야채/과일세정제
쿠팡,C001111,일반주방세제,C001109,4,생활용품 > 세제 > 주방세제 > 일반주방세제
쿠팡,C001113,천연세제류,C001109,4,생활용품 > 세제 > 주방세제 > 천연세제류
쿠팡,C001112,EM원액,C001113,5,생활용품 > 세제 > 주방세제 > 천연세제류 > EM원액
쿠팡,C001114,과탄산소다/산소계표백제,C001113,5,생활용품 > 세제 > 주방세제 > 천연세제류 > 과탄산소다/산소계표백제
쿠팡,C001115,구연산,C001113,5,생활용품 > 세제 > 주방세제 > 천연세제류 > 구연산
쿠팡,C001116,베이킹소다,C001113,5,생활용품 > 세제 > 주방세제 > 천연세제류 > 베이킹소다
쿠팡,C001117,천연성분포함세제,C001113,5,생활용품 > 세제 > 주방세제 > 천연세제류 > 천연성분포함세제
쿠팡,C001118,천연세제세트,C001113,5,생활용품 > 세제 > 주방세제 > 천연세제류 > 천연세제세트
쿠팡,C001119,텀블러클리너,C001109,4,생활용품 > 세제 > 주방세제 > 텀블러클리너
쿠팡,C001120,행주/도마관리세제,C001109,4,생활용품 > 세제 > 주방세제 > 행주/도마관리세제
쿠팡,C001122,청소세제,C001080,3,생활용품 > 세제 > 청소세제
쿠팡,C001121,곰팡이세정제,C001122,4,생활용품 > 세제 > 청소세제 > 곰팡이세정제
쿠팡,C001123,광택크리너,C001122,4,생활용품 > 세제 > 청소세제 > 광택크리너
쿠팡,C001124,다목적세제,C001122,4,생활용품 > 세제 > 청소세제 > 다목적세제
쿠팡,C001125,락스/살균소독제,C001122,4,생활용품 > 세제 > 청소세제 > 락스/살균소독제
쿠팡,C001126,배수구세정제,C001122,4,생활용품 > 세제 > 청소세제 > 배수구세정제
쿠팡,C001127,변기세정제,C001122,4,생활용품 > 세제 > 청소세제 > 변기세정제
쿠팡,C001128,세정티슈,C001122,4,생활용품 > 세제 > 청소세제 > 세정티슈
쿠팡,C001129,세탁조세정제,C001122,4,생활용품 > 세제 > 청소세제 > 세탁조세정제
쿠팡,C001130,씽크세정제,C001122,4,생활용품 > 세제 > 청소세제 > 씽크세정제
쿠팡,C001131,에어컨세정제,C001122,4,생활용품 > 세제 > 청소세제 > 에어컨세정제
쿠팡,C001132,욕실세정제,C001122,4,생활용품 > 세제 > 청소세제 > 욕실세정제
쿠팡,C001133,유리용세정제,C001122,4,생활용품 > 세제 > 청소세제 > 유리용세정제
쿠팡,C001134,주방/기름때세정제,C001122,4,생활용품 > 세제 > 청소세제 > 주방/기름때세정제
쿠팡,C001136,세탁용품,C000557,2,생활용품 > 세탁용품
쿠팡,C001135,기타세탁용품,C001136,3,생활용품 > 세탁용품 > 기타세탁용품
쿠팡,C001137,다리미판,C001136,3,생활용품 > 세탁용품 > 다리미판
쿠팡,C001138,다림용품,C001136,3,생활용품 > 세탁용품 > 다림용품
쿠팡,C001139,분무기,C001136,3,생활용품 > 세탁용품 > 분무기
쿠팡,C001140,빨래건조대,C001136,3,생활용품 > 세탁용품 > 빨래건조대
쿠팡,C001141,빨래바구니,C001136,3,생활용품 > 세탁용품 > 빨래바구니
쿠팡,C001142,빨래줄/빨래집게,C001136,3,생활용품 > 세탁용품 > 빨래줄/빨래집게
쿠팡,C001143,빨래판,C001136,3,생활용품 > 세탁용품 > 빨래판
쿠팡,C001144,세탁기 거름망/필터,C001136,3,생활용품 > 세탁용품 > 세탁기 거름망/필터
쿠팡,C001145,세탁망,C001136,3,생활용품 > 세탁용품 > 세탁망
쿠팡,C001146,세탁볼,C001136,3,생활용품 > 세탁용품 > 세탁볼
쿠팡,C001147,세탁용시트,C001136,3,생활용품 > 세탁용품 > 세탁용시트
쿠팡,C001148,천장건조대,C001136,3,생활용품 > 세탁용품 > 천장건조대
쿠팡,C001151,수납/정리,C000557,2,생활용품 > 수납/정리
쿠팡,C001150,공간박스/선반,C001151,3,생활용품 > 수납/정리 > 공간박스/선반
쿠팡,C001149,기타선반/진열대,C001150,4,생활용품 > 수납/정리 > 공간박스/선반 > 기타선반/진열대
쿠팡,C001152,벽걸이/코너선반,C001150,4,생활용품 > 수납/정리 > 공간박스/선반 > 벽걸이/코너선반
쿠팡,C001153,선반대/받침/부속품,C001150,4,생활용품 > 수납/정리 > 공간박스/선반 > 선반대/받침/부속품
쿠팡,C001154,스탠드선반,C001150,4,생활용품 > 수납/정리 > 공간박스/선반 > 스탠드선반
쿠팡,C001155,신발정리대,C001150,4,생활용품 > 수납/정리 > 공간박스/선반 > 신발정리대
쿠팡,C001157,기타수납/정리용품,C001151,3,생활용품 > 수납/정리 > 기타수납/정리용품
쿠팡,C001156,기타수납정리용품,C001157,4,생활용품 > 수납/정리 > 기타수납/정리용품 > 기타수납정리용품
쿠팡,C001158,보석진열대,C001157,4,생활용품 > 수납/정리 > 기타수납/정리용품 > 보석진열대
쿠팡,C001159,빗물제거기,C001157,4,생활용품 > 수납/정리 > 기타수납/정리용품 > 빗물제거기
쿠팡,C001160,서랍칸막이/속옷정리,C001157,4,생활용품 > 수납/정리 > 기타수납/정리용품 > 서랍칸막이/속옷정리
쿠팡,C001161,슈즈렉,C001157,4,생활용품 > 수납/정리 > 기타수납/정리용품 > 슈즈렉
쿠팡,C001162,우산꽂이,C001157,4,생활용품 > 수납/정리 > 기타수납/정리용품 > 우산꽂이
쿠팡,C001163,화장품정리대,C001157,4,생활용품 > 수납/정리 > 기타수납/정리용품 > 화장품정리대
쿠팡,C001165,리빙박스/압축/커버,C001151,3,생활용품 > 수납/정리 > 리빙박스/압축/커버
쿠팡,C001164,기타수납박스,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 기타수납박스
쿠팡,C001166,소품커버,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 소품커버
쿠팡,C001168,압축팩/지퍼백,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 압축팩/지퍼백
쿠팡,C001167,여행용 압축팩(롤업),C001168,5,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 압축팩/지퍼백 > 여행용 압축팩(롤업)
쿠팡,C001169,의류용 압축팩,C001168,5,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 압축팩/지퍼백 > 의류용 압축팩
쿠팡,C001170,이불용 압축팩,C001168,5,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 압축팩/지퍼백 > 이불용 압축팩
쿠팡,C001171,지퍼백,C001168,5,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 압축팩/지퍼백 > 지퍼백
쿠팡,C001172,의류커버,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 의류커버
쿠팡,C001173,종이리빙박스,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 종이리빙박스
쿠팡,C001174,패브릭리빙박스,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 패브릭리빙박스
쿠팡,C001175,폴딩박스,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 폴딩박스
쿠팡,C001176,플라스틱 리빙박스,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 플라스틱 리빙박스
쿠팡,C001177,행거커버,C001165,4,생활용품 > 수납/정리 > 리빙박스/압축/커버 > 행거커버
쿠팡,C001179,바구니/이사박스,C001151,3,생활용품 > 수납/정리 > 바구니/이사박스
쿠팡,C001178,라탄바구니,C001179,4,생활용품 > 수납/정리 > 바구니/이사박스 > 라탄바구니
쿠팡,C001180,바구니,C001179,4,생활용품 > 수납/정리 > 바구니/이사박스 > 바구니
쿠팡,C001181,이사박스,C001179,4,생활용품 > 수납/정리 > 바구니/이사박스 > 이사박스
쿠팡,C001183,수납장/서랍장(플라스틱),C001151,3,생활용품 > 수납/정리 > 수납장/서랍장(플라스틱)
쿠팡,C001182,틈새/슬림수납장(플라스틱),C001183,4,생활용품 > 수납/정리 > 수납장/서랍장(플라스틱) > 틈새/슬림수납장(플라스틱)
쿠팡,C001185,옷걸이/다용도걸이,C001151,3,생활용품 > 수납/정리 > 옷걸이/다용도걸이
쿠팡,C001184,벽지핀,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 벽지핀
쿠팡,C001186,상의/셔츠 옷걸이,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 상의/셔츠 옷걸이
쿠팡,C001187,아동옷걸이,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 아동옷걸이
쿠팡,C001188,압축봉/행거부속품,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 압축봉/행거부속품
쿠팡,C001189,잡화걸이,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 잡화걸이
쿠팡,C001190,정장/코트 옷걸이,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 정장/코트 옷걸이
쿠팡,C001191,치마/바지걸이,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 치마/바지걸이
쿠팡,C001192,코트랙(벽부착형옷걸이),C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 코트랙(벽부착형옷걸이)
쿠팡,C001193,후크/기타걸이,C001185,4,생활용품 > 수납/정리 > 옷걸이/다용도걸이 > 후크/기타걸이
쿠팡,C001195,행거,C001151,3,생활용품 > 수납/정리 > 행거
쿠팡,C001194,선반형행거,C001195,4,생활용품 > 수납/정리 > 행거 > 선반형행거
쿠팡,C001196,이동식행거,C001195,4,생활용품 > 수납/정리 > 행거 > 이동식행거
쿠팡,C001197,일반형행거,C001195,4,생활용품 > 수납/정리 > 행거 > 일반형행거
쿠팡,C001198,커튼형행거,C001195,4,생활용품 > 수납/정리 > 행거 > 커튼형행거
쿠팡,C001201,안전용품,C000557,2,생활용품 > 안전용품
쿠팡,C001200,가정/생활안전용품,C001201,3,생활용품 > 안전용품 > 가정/생활안전용품
쿠팡,C001199,기타생활안전용품,C001200,4,생활용품 > 안전용품 > 가정/생활안전용품 > 기타생활안전용품
쿠팡,C001202,슬로프/문턱받침,C001200,4,생활용품 > 안전용품 > 가정/생활안전용품 > 슬로프/문턱받침
쿠팡,C001204,안전가드/안전테이프,C001200,4,생활용품 > 안전용품 > 가정/생활안전용품 > 안전가드/안전테이프
쿠팡,C001203,모서리보호 가드,C001204,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전가드/안전테이프 > 모서리보호 가드
쿠팡,C001205,모서리보호 쿠션테이프,C001204,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전가드/안전테이프 > 모서리보호 쿠션테이프
쿠팡,C001206,미끄럼방지스티커,C001204,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전가드/안전테이프 > 미끄럼방지스티커
쿠팡,C001207,안전/반사테이프,C001204,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전가드/안전테이프 > 안전/반사테이프
쿠팡,C001208,안전문/펜스,C001204,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전가드/안전테이프 > 안전문/펜스
쿠팡,C001209,콘센트안전커버/안전망,C001204,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전가드/안전테이프 > 콘센트안전커버/안전망
쿠팡,C001211,안전펜스/안전바/점자,C001200,4,생활용품 > 안전용품 > 가정/생활안전용품 > 안전펜스/안전바/점자
쿠팡,C001210,경광봉/경광등,C001211,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전펜스/안전바/점자 > 경광봉/경광등
쿠팡,C001212,안전삼각대,C001211,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전펜스/안전바/점자 > 안전삼각대
쿠팡,C001213,장애인안전바/보조대,C001211,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전펜스/안전바/점자 > 장애인안전바/보조대
쿠팡,C001214,점자블럭,C001211,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전펜스/안전바/점자 > 점자블럭
쿠팡,C001215,주차금지/안전표지판,C001211,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전펜스/안전바/점자 > 주차금지/안전표지판
쿠팡,C001216,차선 규제봉,C001211,5,생활용품 > 안전용품 > 가정/생활안전용품 > 안전펜스/안전바/점자 > 차선 규제봉
쿠팡,C001218,잠금고정/방범용품,C001200,4,생활용품 > 안전용품 > 가정/생활안전용품 > 잠금고정/방범용품
쿠팡,C001217,경보기/호출벨/차임벨,C001218,5,생활용품 > 안전용품 > 가정/생활안전용품 > 잠금고정/방범용품 > 경보기/호출벨/차임벨
쿠팡,C001219,다용도/기타잠금장치,C001218,5,생활용품 > 안전용품 > 가정/생활안전용품 > 잠금고정/방범용품 > 다용도/기타잠금장치
쿠팡,C001220,도어스토퍼/문고정,C001218,5,생활용품 > 안전용품 > 가정/생활안전용품 > 잠금고정/방범용품 > 도어스토퍼/문고정
쿠팡,C001221,우유투입구마개,C001218,5,생활용품 > 안전용품 > 가정/생활안전용품 > 잠금고정/방범용품 > 우유투입구마개
쿠팡,C001222,창문잠금장치,C001218,5,생활용품 > 안전용품 > 가정/생활안전용품 > 잠금고정/방범용품 > 창문잠금장치
쿠팡,C001223,현관잠금장치/걸쇠,C001218,5,생활용품 > 안전용품 > 가정/생활안전용품 > 잠금고정/방범용품 > 현관잠금장치/걸쇠
쿠팡,C001225,산업안전용품/장갑,C001201,3,생활용품 > 안전용품 > 산업안전용품/장갑
쿠팡,C001224,기타산업안전용품,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 기타산업안전용품
쿠팡,C001226,면장갑/목장갑,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 면장갑/목장갑
쿠팡,C001227,방독면/필터,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 방독면/필터
쿠팡,C001228,방진마스크,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 방진마스크
쿠팡,C001229,보안경/고글,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 보안경/고글
쿠팡,C001230,보호대/안전대,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 보호대/안전대
쿠팡,C001231,보호복/작업복,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 보호복/작업복
쿠팡,C001232,설치용 안전띠/경고띠,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 설치용 안전띠/경고띠
쿠팡,C001233,안전각반/안전밴드,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 안전각반/안전밴드
쿠팡,C001234,안전모,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 안전모
쿠팡,C001235,안전조끼,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 안전조끼
쿠팡,C001236,작업화,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 작업화
쿠팡,C001237,절연장갑/안전장갑,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 절연장갑/안전장갑
쿠팡,C001238,코팅작업장갑,C001225,4,생활용품 > 안전용품 > 산업안전용품/장갑 > 코팅작업장갑
쿠팡,C001240,소화기/재난용품,C001201,3,생활용품 > 안전용품 > 소화기/재난용품
쿠팡,C001239,비상탈출용 망치,C001240,4,생활용품 > 안전용품 > 소화기/재난용품 > 비상탈출용 망치
쿠팡,C001241,소방벨/소방경보기,C001240,4,생활용품 > 안전용품 > 소화기/재난용품 > 소방벨/소방경보기
쿠팡,C001242,소화기,C001240,4,생활용품 > 안전용품 > 소화기/재난용품 > 소화기
쿠팡,C001243,소화기거치대,C001240,4,생활용품 > 안전용품 > 소화기/재난용품 > 소화기거치대
쿠팡,C001244,유도등,C001240,4,생활용품 > 안전용품 > 소화기/재난용품 > 유도등
쿠팡,C001245,휴대용 비상조명등,C001240,4,생활용품 > 안전용품 > 소화기/재난용품 > 휴대용 비상조명등
쿠팡,C001247,재난/방역용품,C001201,3,생활용품 > 안전용품 > 재난/방역용품
쿠팡,C001246,눈삽/넉가래,C001247,4,생활용품 > 안전용품 > 재난/방역용품 > 눈삽/넉가래
쿠팡,C001248,수중펌프,C001247,4,생활용품 > 안전용품 > 재난/방역용품 > 수중펌프
쿠팡,C001249,안전우의,C001247,4,생활용품 > 안전용품 > 재난/방역용품 > 안전우의
