Keyword_ID,Search_Keyword,Target_Cat_ID,Mapping_Type,Priority,Mapping_Result
KW_0016534,공구함,STD_003330,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 핀셋
KW_0016535,흙손,STD_003331,EX(완전일치),1,생활용품 > 공구 > 수공구/공구함 > 흙손
KW_0016536,수공구 흙손,STD_003331,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 흙손
KW_0016537,수공구흙손,STD_003331,IN(문맥추론-부모결합),4,생활용품 > 공구 > 수공구/공구함 > 흙손
KW_0016538,공구 흙손,STD_003331,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 수공구/공구함 > 흙손
KW_0016539,수공구,STD_003331,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 흙손
KW_0016540,공구함,STD_003331,AB(확대범주),6,생활용품 > 공구 > 수공구/공구함 > 흙손
KW_0016541,고압세척기부속품,STD_003332,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 고압세척기/부속품
KW_0016542,고압세척기,STD_003332,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 고압세척기/부속품
KW_0016543,부속품,STD_003332,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 고압세척기/부속품
KW_0016544,에어공구 고압세척기,STD_003332,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 고압세척기/부속품
KW_0016545,에어공구고압세척기,STD_003332,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 고압세척기/부속품
KW_0016546,공구 고압세척기,STD_003332,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 고압세척기/부속품
KW_0016547,에어공구,STD_003332,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 고압세척기/부속품
KW_0016548,기타 에어공구부속품,STD_003334,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 기타 에어공구/부속품
KW_0016549,기타 에어공구,STD_003334,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 기타 에어공구/부속품
KW_0016550,부속품,STD_003334,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 기타 에어공구/부속품
KW_0016551,에어공구,STD_003334,MO(단어분리),3,생활용품 > 공구 > 에어공구 > 기타 에어공구/부속품
KW_0016552,에어공구 에어공구,STD_003334,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 기타 에어공구/부속품
KW_0016553,에어공구에어공구,STD_003334,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 기타 에어공구/부속품
KW_0016554,공구 에어공구,STD_003334,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 기타 에어공구/부속품
KW_0016555,에어노즐카플러부속품,STD_003335,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016556,에어노즐,STD_003335,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016557,카플러,STD_003335,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016558,부속품,STD_003335,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016559,에어공구 에어노즐,STD_003335,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016560,에어공구에어노즐,STD_003335,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016561,공구 에어노즐,STD_003335,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016562,에어공구,STD_003335,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 에어노즐/카플러/부속품
KW_0016563,에어렌치,STD_003336,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 에어렌치
KW_0016564,에어공구 에어렌치,STD_003336,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어렌치
KW_0016565,에어공구에어렌치,STD_003336,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어렌치
KW_0016566,공구 에어렌치,STD_003336,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 에어렌치
KW_0016567,에어공구,STD_003336,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 에어렌치
KW_0016568,에어샌더에어그라인더,STD_003337,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 에어샌더/에어그라인더
KW_0016569,에어샌더,STD_003337,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어샌더/에어그라인더
KW_0016570,에어그라인더,STD_003337,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어샌더/에어그라인더
KW_0016571,에어공구 에어샌더,STD_003337,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어샌더/에어그라인더
KW_0016572,에어공구에어샌더,STD_003337,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어샌더/에어그라인더
KW_0016573,공구 에어샌더,STD_003337,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 에어샌더/에어그라인더
KW_0016574,에어공구,STD_003337,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 에어샌더/에어그라인더
KW_0016575,에어톱에어직소,STD_003338,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 에어톱/에어직소
KW_0016576,에어톱,STD_003338,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어톱/에어직소
KW_0016577,에어직소,STD_003338,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어톱/에어직소
KW_0016578,에어공구 에어톱,STD_003338,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어톱/에어직소
KW_0016579,에어공구에어톱,STD_003338,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어톱/에어직소
KW_0016580,공구 에어톱,STD_003338,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 에어톱/에어직소
KW_0016581,에어공구,STD_003338,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 에어톱/에어직소
KW_0016582,에어헤머에어치퍼,STD_003339,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 에어헤머/에어치퍼
KW_0016583,에어헤머,STD_003339,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어헤머/에어치퍼
KW_0016584,에어치퍼,STD_003339,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 에어헤머/에어치퍼
KW_0016585,에어공구 에어헤머,STD_003339,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어헤머/에어치퍼
KW_0016586,에어공구에어헤머,STD_003339,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 에어헤머/에어치퍼
KW_0016587,공구 에어헤머,STD_003339,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 에어헤머/에어치퍼
KW_0016588,에어공구,STD_003339,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 에어헤머/에어치퍼
KW_0016589,유압절단기,STD_003340,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 유압절단기
KW_0016590,에어공구 유압절단기,STD_003340,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 유압절단기
KW_0016591,에어공구유압절단기,STD_003340,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 유압절단기
KW_0016592,공구 유압절단기,STD_003340,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 유압절단기
KW_0016593,에어공구,STD_003340,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 유압절단기
KW_0016594,작기유압지렛대,STD_003341,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 작기/유압지렛대
KW_0016595,작기,STD_003341,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 작기/유압지렛대
KW_0016596,유압지렛대,STD_003341,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 작기/유압지렛대
KW_0016597,에어공구 작기,STD_003341,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 작기/유압지렛대
KW_0016598,에어공구작기,STD_003341,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 작기/유압지렛대
KW_0016599,공구 작기,STD_003341,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 작기/유압지렛대
KW_0016600,에어공구,STD_003341,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 작기/유압지렛대
KW_0016601,컴프레셔에어건,STD_003342,EX(완전일치),1,생활용품 > 공구 > 에어공구 > 컴프레셔/에어건
KW_0016602,컴프레셔,STD_003342,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 컴프레셔/에어건
KW_0016603,에어건,STD_003342,SY(병렬속성분리),2,생활용품 > 공구 > 에어공구 > 컴프레셔/에어건
KW_0016604,에어공구 컴프레셔,STD_003342,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 컴프레셔/에어건
KW_0016605,에어공구컴프레셔,STD_003342,IN(문맥추론-부모결합),4,생활용품 > 공구 > 에어공구 > 컴프레셔/에어건
KW_0016606,공구 컴프레셔,STD_003342,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 에어공구 > 컴프레셔/에어건
KW_0016607,에어공구,STD_003342,AB(확대범주),6,생활용품 > 공구 > 에어공구 > 컴프레셔/에어건
KW_0016608,기타용접용품,STD_003343,EX(완전일치),1,생활용품 > 공구 > 용접용품 > 기타용접용품
KW_0016609,용접용품 기타용접용품,STD_003343,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 기타용접용품
KW_0016610,용접용품기타용접용품,STD_003343,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 기타용접용품
KW_0016611,공구 기타용접용품,STD_003343,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 용접용품 > 기타용접용품
KW_0016612,용접용품,STD_003343,AB(확대범주),6,생활용품 > 공구 > 용접용품 > 기타용접용품
KW_0016613,용접고글,STD_003345,EX(완전일치),1,생활용품 > 공구 > 용접용품 > 용접고글
KW_0016614,용접용품 용접고글,STD_003345,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접고글
KW_0016615,용접용품용접고글,STD_003345,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접고글
KW_0016616,공구 용접고글,STD_003345,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 용접용품 > 용접고글
KW_0016617,용접용품,STD_003345,AB(확대범주),6,생활용품 > 공구 > 용접용품 > 용접고글
KW_0016618,용접기,STD_003346,EX(완전일치),1,생활용품 > 공구 > 용접용품 > 용접기
KW_0016619,용접용품 용접기,STD_003346,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접기
KW_0016620,용접용품용접기,STD_003346,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접기
KW_0016621,공구 용접기,STD_003346,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 용접용품 > 용접기
KW_0016622,용접용품,STD_003346,AB(확대범주),6,생활용품 > 공구 > 용접용품 > 용접기
KW_0016623,용접면용접마스크,STD_003347,EX(완전일치),1,생활용품 > 공구 > 용접용품 > 용접면/용접마스크
KW_0016624,용접면,STD_003347,SY(병렬속성분리),2,생활용품 > 공구 > 용접용품 > 용접면/용접마스크
KW_0016625,용접마스크,STD_003347,SY(병렬속성분리),2,생활용품 > 공구 > 용접용품 > 용접면/용접마스크
KW_0016626,용접용품 용접면,STD_003347,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접면/용접마스크
KW_0016627,용접용품용접면,STD_003347,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접면/용접마스크
KW_0016628,공구 용접면,STD_003347,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 용접용품 > 용접면/용접마스크
KW_0016629,용접용품,STD_003347,AB(확대범주),6,생활용품 > 공구 > 용접용품 > 용접면/용접마스크
KW_0016630,용접봉,STD_003348,EX(완전일치),1,생활용품 > 공구 > 용접용품 > 용접봉
KW_0016631,용접용품 용접봉,STD_003348,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접봉
KW_0016632,용접용품용접봉,STD_003348,IN(문맥추론-부모결합),4,생활용품 > 공구 > 용접용품 > 용접봉
KW_0016633,공구 용접봉,STD_003348,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 용접용품 > 용접봉
KW_0016634,용접용품,STD_003348,AB(확대범주),6,생활용품 > 공구 > 용접용품 > 용접봉
KW_0016635,납땜기타인두용품,STD_003349,EX(완전일치),1,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016636,납땜,STD_003349,SY(병렬속성분리),2,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016637,기타인두용품,STD_003349,SY(병렬속성분리),2,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016638,인두 납땜,STD_003349,IN(문맥추론-부모결합),4,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016639,인두납땜,STD_003349,IN(문맥추론-부모결합),4,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016640,공구 납땜,STD_003349,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016641,인두,STD_003349,AB(확대범주),6,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016642,기타납땜용품,STD_003349,AB(확대범주),6,생활용품 > 공구 > 인두/기타납땜용품 > 납땜/기타인두용품
KW_0016643,인두기툴세트,STD_003351,EX(완전일치),1,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016644,인두기,STD_003351,SY(병렬속성분리),2,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016645,툴세트,STD_003351,SY(병렬속성분리),2,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016646,인두 인두기,STD_003351,IN(문맥추론-부모결합),4,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016647,인두인두기,STD_003351,IN(문맥추론-부모결합),4,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016648,공구 인두기,STD_003351,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016649,인두,STD_003351,AB(확대범주),6,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016650,기타납땜용품,STD_003351,AB(확대범주),6,생활용품 > 공구 > 인두/기타납땜용품 > 인두기/툴세트
KW_0016651,각도고속절단기,STD_003352,EX(완전일치),1,생활용품 > 공구 > 전동공구 > 각도/고속절단기
KW_0016652,각도,STD_003352,SY(병렬속성분리),2,생활용품 > 공구 > 전동공구 > 각도/고속절단기
KW_0016653,고속절단기,STD_003352,SY(병렬속성분리),2,생활용품 > 공구 > 전동공구 > 각도/고속절단기
KW_0016654,전동공구 각도,STD_003352,IN(문맥추론-부모결합),4,생활용품 > 공구 > 전동공구 > 각도/고속절단기
KW_0016655,전동공구각도,STD_003352,IN(문맥추론-부모결합),4,생활용품 > 공구 > 전동공구 > 각도/고속절단기
KW_0016656,공구 각도,STD_003352,IN(문맥추론-조부모결합),5,생활용품 > 공구 > 전동공구 > 각도/고속절단기
KW_0016657,전동공구,STD_003352,AB(확대범주),6,생활용품 > 공구 > 전동공구 > 각도/고속절단기
KW_0016658,그라인더연마기광택기,STD_003354,EX(완전일치),1,생활용품 > 공구 > 전동공구 > 그라인더(연마기/광택기)
KW_0016659,그라인더연마기,STD_003354,SY(병렬속성분리),2,생활용품 > 공구 > 전동공구 > 그라인더(연마기/광택기)
KW_0016660,광택기,STD_003354,SY(병렬속성분리),2,생활용품 > 공구 > 전동공구 > 그라인더(연마기/광택기)
